TimeStamp,Name,Time Stamp,Hub Wind Speed,Hub Turbulence,Shear Exponent,Profile Rotor Wind Speed,Profile Hub Wind Speed,Hub to Rotor Ratio,Hub to Rotor Deviation,Input Hub Wind Speed,Wind Speed Bin,Turbulence Bin,Base Power,Hub Power,Rotor Equivalent Wind Speed,REWS Power,Turbulence Power,Combined Power
6/28/12 11:20,Dataset 1,6/28/12 11:20,5.14,0.171206,0.118271123,5.073040822,4.978566027,1.018976307,0.018976307,5.14,5,0.17,222.68,222.68,5.237538216,238.88,230.8164295,247.4942054
6/28/12 11:30,Dataset 1,6/28/12 11:30,4.81,0.164241,0.127182475,4.510041591,4.51143138,0.999691941,-0.000308059,4.81,5,0.17,179.29,179.29,4.808518234,179.29,186.7186642,186.7291685
6/28/12 11:40,Dataset 1,6/28/12 11:40,6.66,0.168168,0.156031339,6.499201821,6.484233433,1.002308428,0.002308428,6.66,7,0.17,511.16,511.16,6.675374132,515.68,537.0731712,541.7922048
6/28/12 11:50,Dataset 1,6/28/12 11:50,6.59,0.144158,0.139441818,6.543292031,6.508566317,1.005335386,0.005335386,6.59,7,0.15,495.34,495.34,6.625160194,504.38,510.3352633,519.6392672
6/28/12 12:00,Dataset 1,6/28/12 12:00,6.61,0.11649,0.099465518,6.503048666,6.548477753,0.993062649,-0.006937351,6.61,7,0.11,499.86,499.86,6.564144112,488.56,505.0208558,493.5923485
6/28/12 12:10,Dataset 1,6/28/12 12:10,5.85,0.121368,0.00639776,5.67495898,5.698557858,0.995858798,-0.004141202,5.85,6,0.13,337.7,337.7,5.825773969,334.46,341.4547664,338.1053216
6/28/12 12:20,Dataset 1,6/28/12 12:20,6.33,0.109005,0.060920702,6.321418464,6.37136873,0.992160198,-0.007839802,6.33,6,0.11,436.58,436.58,6.280374056,425.28,438.9104854,427.5335565
6/28/12 12:30,Dataset 1,6/28/12 12:30,5.24,0.118321,0.041995361,5.341261508,5.388464672,0.99123996,-0.00876004,5.24,5,0.11,238.88,238.88,5.194097392,230.78,239.9585615,231.7758901
6/28/12 12:40,Dataset 1,6/28/12 12:40,5.71,0.166375,0.061456248,5.920357247,6.005692563,0.985790928,-0.014209072,5.71,6,0.17,315.02,315.02,5.628866201,302.06,327.462976,313.4802958
6/28/12 12:50,Dataset 1,6/28/12 12:50,6.7,0.150746,0.152922004,6.737715263,6.737031084,1.000101555,0.000101555,6.7,7,0.15,520.2,520.2,6.700680418,520.2,538.8350903,538.839642
6/28/12 13:00,Dataset 1,6/28/12 13:00,7.14,0.07563,0.064878317,6.956324244,6.97137174,0.99784153,-0.00215847,7.14,7,0.07,630.14,630.14,7.124588525,624.12,622.3000162,616.3199726
6/28/12 13:10,Dataset 1,6/28/12 13:10,6.83,0.120059,0.083399087,6.736438833,6.742861843,0.999047436,-0.000952564,6.83,7,0.13,549.58,549.58,6.823493985,547.32,556.6156929,554.3318577
6/28/12 13:20,Dataset 1,6/28/12 13:20,6.79,0.097202,0.047266306,6.600867897,6.574254062,1.004048191,0.004048191,6.79,7,0.09,540.54,540.54,6.817487215,547.32,539.6564329,546.4313909
6/28/12 13:30,Dataset 1,6/28/12 13:30,5.98,0.113712,0.1376434,5.852470094,5.872810071,0.996536585,-0.003463415,5.98,6,0.11,358.76,358.76,5.95928878,355.52,361.4632805,358.1786745
6/28/12 13:40,Dataset 1,6/28/12 13:40,5.52,0.128623,0.041857328,5.599332729,5.577130112,1.003981011,0.003981011,5.52,6,0.13,284.24,284.24,5.541975181,287.48,287.4837169,290.8441706
6/28/12 13:50,Dataset 1,6/28/12 13:50,6.74,0.133531,0.079830291,6.496940348,6.528295047,0.995197108,-0.004802892,6.74,7,0.13,529.24,529.24,6.707628505,522.46,541.0921977,534.1131598
6/28/12 14:00,Dataset 1,6/28/12 14:00,5.95,0.147899,0.087658912,6.138159428,6.217130567,0.987297816,-0.012702184,5.95,6,0.15,353.9,353.9,5.874422003,340.94,364.3450259,350.6369917
6/28/12 14:10,Dataset 1,6/28/12 14:10,6.11,0.157119,-0.002048609,5.804737007,5.788566199,1.002793577,0.002793577,6.11,6,0.15,386.86,386.86,6.127068758,391.38,401.6807398,406.3997071
6/28/12 14:20,Dataset 1,6/28/12 14:20,6.39,0.111111,0.151534406,6.055075291,6.12557163,0.988491468,-0.011508532,6.39,6,0.11,450.14,450.14,6.316460479,434.32,453.1498942,437.1908575
6/28/12 14:30,Dataset 1,6/28/12 14:30,5.83,0.13036,0.123504852,5.674848534,5.761431675,0.98497194,-0.01502806,5.83,6,0.13,334.46,334.46,5.74238641,319.88,339.8725757,324.7323743
6/28/12 14:40,Dataset 1,6/28/12 14:40,5.62,0.185053,0.099757668,5.696246891,5.698566183,0.999593004,-0.000406996,5.62,6,0.19,300.44,300.44,5.617712684,300.44,316.6940132,316.6592213
6/28/12 14:50,Dataset 1,6/28/12 14:50,6.5,0.116923,0.112380737,6.152750822,6.095571129,1.009380531,0.009380531,6.5,7,0.11,475,475,6.56097345,488.56,479.9911159,493.7279765
6/28/12 15:00,Dataset 1,6/28/12 15:00,6.7,0.18806,0.109153852,6.321106516,6.341368565,0.996804783,-0.003195217,6.7,7,0.19,520.2,520.2,6.678592046,515.68,556.409485,551.5166795
6/28/12 15:10,Dataset 1,6/28/12 15:10,7.5,0.174667,0.100638263,7.511367806,7.581374311,0.990765988,-0.009234012,7.5,8,0.17,738.5,738.5,7.430744907,717.43,777.4121096,755.8252745
6/28/12 15:20,Dataset 1,6/28/12 15:20,6.79,0.135493,0.130325172,6.592545595,6.661370253,0.989668093,-0.010331907,6.79,7,0.13,540.54,540.54,6.719846351,524.72,553.4606777,537.23986
6/28/12 15:30,Dataset 1,6/28/12 15:30,6.89,0.149492,0.098602534,6.722514058,6.728566348,0.999100508,-0.000899492,6.89,7,0.15,563.14,563.14,6.883802502,560.88,582.9154531,580.6023773
6/28/12 15:40,Dataset 1,6/28/12 15:40,6.6,0.136364,0.06992583,6.898673949,6.89,1.001258919,0.001258919,6.6,7,0.13,497.6,497.6,6.608308863,499.86,509.6975962,512.0212165
6/28/12 15:50,Dataset 1,6/28/12 15:50,7.3,0.121918,0.205947565,7.084249129,7.172682925,0.987670751,-0.012329249,7.3,7,0.13,678.3,678.3,7.20999648,651.21,687.6148745,660.2257315
6/28/12 16:00,Dataset 1,6/28/12 16:00,6.87,0.087336,0.152768024,6.647085056,6.66,0.998060819,-0.001939181,6.87,7,0.09,558.62,558.62,6.856677828,556.36,554.6916589,552.4524884
6/28/12 16:10,Dataset 1,6/28/12 16:10,7.23,0.114799,0.101802921,7.104224042,7.111431877,0.998986444,-0.001013556,7.23,7,0.11,657.23,657.23,7.22267199,654.22,663.1818059,660.1564164
6/28/12 16:20,Dataset 1,6/28/12 16:20,7.16,0.122905,0.109598971,7.091917172,7.08,1.001683216,0.001683216,7.16,7,0.13,636.16,636.16,7.172051829,639.17,645.4444076,648.4967651
6/28/12 16:30,Dataset 1,6/28/12 16:30,7.3,0.136986,0.075804429,6.723408112,6.82,0.985836967,-0.014163033,7.3,7,0.13,678.3,678.3,7.196609856,648.2,694.9138908,664.2196332
6/28/12 16:40,Dataset 1,6/28/12 16:40,7.56,0.128307,0.119668534,7.289873978,7.308484059,0.997453633,-0.002546367,7.56,8,0.13,756.56,756.56,7.540749467,750.54,769.9732883,763.8799965
6/28/12 16:50,Dataset 1,6/28/12 16:50,7.45,0.12349,0.108644728,7.152091276,7.238566412,0.988053555,-0.011946445,7.45,7,0.13,723.45,723.45,7.360998984,696.36,734.024571,706.6230273
6/28/12 17:00,Dataset 1,6/28/12 17:00,7.64,0.10733,0.148717574,7.485186263,7.538485716,0.992929687,-0.007070313,7.64,8,0.11,780.64,780.64,7.58598281,765.59,783.9199687,768.8143863
6/28/12 17:10,Dataset 1,6/28/12 17:10,6.74,0.148368,0.078483599,6.556504275,6.58,0.996429221,-0.003570779,6.74,7,0.15,529.24,529.24,6.71593295,524.72,547.2095894,542.4657749
6/28/12 17:20,Dataset 1,6/28/12 17:20,5.49,0.187614,0.025459443,5.185123407,5.15856607,1.005148201,0.005148201,5.49,5,0.19,279.38,279.38,5.518263625,284.24,294.4568449,299.7120607
6/28/12 17:30,Dataset 1,6/28/12 17:30,6.17,0.19611,0.077475288,6.003644385,6.008566238,0.999180861,-0.000819139,6.17,6,0.19,400.42,400.42,6.16494591,398.16,430.489463,428.1271219
6/28/12 17:40,Dataset 1,6/28/12 17:40,6.4,0.104688,0.098952881,5.965508746,5.96,1.000924286,0.000924286,6.4,6,0.11,452.4,452.4,6.405915432,454.66,453.6481151,455.9260427
6/28/12 17:50,Dataset 1,6/28/12 17:50,5.52,0.152174,0.101100133,5.428098785,5.424101623,1.000736926,0.000736926,5.52,6,0.15,284.24,284.24,5.524067832,284.24,291.3967262,291.4338464
6/28/12 18:00,Dataset 1,6/28/12 18:00,5.14,0.18677,0.123932391,4.966895524,4.919968462,1.009538082,0.009538082,5.14,5,0.19,222.68,222.68,5.189025741,230.78,234.1773551,242.5389091
6/28/12 18:10,Dataset 1,6/28/12 18:10,5.27,0.102467,0.122096614,5.256399908,5.225712235,1.005872438,0.005872438,5.27,5,0.11,243.74,243.74,5.30094775,248.6,243.8521667,248.7238398
6/28/12 18:20,Dataset 1,6/28/12 18:20,4.84,0.144628,0.277286851,4.917436251,4.836746141,1.016682726,0.016682726,4.84,5,0.15,182.56,182.56,4.920744394,191.28,186.6510151,195.0481577
6/28/12 18:30,Dataset 1,6/28/12 18:30,4.83,0.089027,0.225509836,4.748248946,4.731152256,1.003613642,0.003613642,4.83,5,0.09,181.47,181.47,4.847453891,183.65,181.1278478,183.3362061
6/28/12 18:40,Dataset 1,6/28/12 18:40,4.36,0.071101,0.323154143,4.214761913,4.228176711,0.996827285,-0.003172715,4.36,4,0.07,130.24,130.24,4.346166964,129.15,125.9993929,124.7635601
6/28/12 18:50,Dataset 1,6/28/12 18:50,4.09,0.117359,0.506274559,4.01289539,4.010718254,1.00054283,0.00054283,4.09,4,0.11,100.81,100.81,4.092220173,100.81,104.716854,104.7130263
6/28/12 19:00,Dataset 1,6/28/12 19:00,4.4,0.077273,0.425503801,4.295835708,4.350768351,0.987374036,-0.012625964,4.4,4,0.07,134.6,134.6,4.34444576,128.06,131.4690246,124.4815158
6/28/12 19:10,Dataset 1,6/28/12 19:10,4.35,0.147126,0.265252683,4.178636887,4.151349973,1.006573022,0.006573022,4.35,4,0.15,129.15,129.15,4.378592645,132.42,138.0386056,141.0216393
6/28/12 19:20,Dataset 1,6/28/12 19:20,3.88,0.157216,0.471519286,3.723349466,3.708129208,1.004104565,0.004104565,3.88,4,0.15,80.08,80.08,3.895925713,81.9,92.61724549,94.5536501
6/28/12 19:30,Dataset 1,6/28/12 19:30,3.77,0.114058,0.268317902,3.694037132,3.694035948,1.000000321,3.21E-07,3.77,4,0.11,70.07,70.07,3.770001209,70.07,72.6961543,72.69615971
6/28/12 19:40,Dataset 1,6/28/12 19:40,3.6,0.1,0.387267724,3.583889412,3.558426509,1.007155663,0.007155663,3.6,4,0.11,54.6,54.6,3.625760388,57.33,54.6,57.33
6/28/12 19:50,Dataset 1,6/28/12 19:50,2.96,0.111486,0.311261333,2.842342126,2.741322118,1.036850835,0.036850835,2.96,3,0.11,0,0,3.06907847,6.37,0.387007847,6.78893489
6/28/12 20:00,Dataset 1,6/28/12 20:00,3.47,0.10951,0.201177921,3.376026752,3.338419071,1.011265117,0.011265117,3.47,3,0.11,42.77,42.77,3.509089955,46.41,43.56387772,47.31518664
6/28/12 20:10,Dataset 1,6/28/12 20:10,3.86,0.088083,0.492665414,3.735385026,3.742795047,0.998020191,-0.001979809,3.86,4,0.09,78.26,78.26,3.852357935,77.35,75.82568773,74.93706082
6/28/12 20:20,Dataset 1,6/28/12 20:20,4.16,0.076923,0.531436654,4.143412093,4.148442525,0.998787393,-0.001212607,4.16,4,0.07,108.44,108.44,4.154955553,107.35,103.5553463,102.4411743
6/28/12 20:30,Dataset 1,6/28/12 20:30,3.91,0.079284,0.363643139,3.866700492,3.851345767,1.003986846,0.003986846,3.91,4,0.07,82.81,82.81,3.92558857,84.63,78.35919406,80.11520417
6/28/12 20:40,Dataset 1,6/28/12 20:40,3.73,0.120643,0.377019897,3.61086552,3.60255786,1.002306045,0.002306045,3.73,4,0.13,66.43,66.43,3.738601547,67.34,70.08952595,71.05383222
6/28/12 20:50,Dataset 1,6/28/12 20:50,3.44,0.06686,0.346505202,3.340081149,3.309570721,1.009218847,0.009218847,3.44,3,0.07,40.04,40.04,3.471712835,42.77,38.70700122,41.22897378
6/28/12 21:00,Dataset 1,6/28/12 21:00,3.62,0.08011,0.447441862,3.373837234,3.393609578,0.994173654,-0.005826346,3.62,4,0.09,56.42,56.42,3.598908627,54.6,54.25747092,52.60727811
6/28/12 21:10,Dataset 1,6/28/12 21:10,3.24,0.089506,0.256451479,3.120106209,3.046939866,1.024013058,0.024013058,3.24,3,0.09,21.84,21.84,3.317802307,29.12,21.47315958,28.70641299
6/28/12 21:20,Dataset 1,6/28/12 21:20,2.93,0.075085,0.382288149,2.812464625,2.736920824,1.027601749,0.027601749,2.93,3,0.07,0,0,3.010873124,0.91,0,0.057257629
6/28/12 21:30,Dataset 1,6/28/12 21:30,2.85,0.080702,0.571059349,2.785619496,2.710982866,1.027531207,0.027531207,2.85,3,0.09,0,0,2.92846394,0,0,0
6/28/12 21:40,Dataset 1,6/28/12 21:40,2.85,0.122807,0.494461541,2.84864886,2.73581087,1.041244806,0.041244806,2.85,3,0.13,0,0,2.967547698,0,0.657303203,0.78804658
6/28/12 21:50,Dataset 1,6/28/12 21:50,3.09,0.067961,0.472180244,3.103641106,3.008982109,1.03145881,0.03145881,3.09,3,0.07,8.19,8.19,3.187207724,17.29,7.119881099,16.32587184
6/28/12 22:00,Dataset 1,6/28/12 22:00,2.57,0.085603,0.451467097,2.544426369,2.425645353,1.048968831,0.048968831,2.57,3,0.09,0,0,2.695849895,0,0,0
6/28/12 22:10,Dataset 1,6/28/12 22:10,2.66,0.142857,0.587913218,2.647346489,2.448760221,1.081096657,0.081096657,2.66,3,0.15,0,0,2.875717108,0,0.722649725,1.346748012
6/28/12 22:20,Dataset 1,6/28/12 22:20,2.51,0.103586,0.7531101,2.573190204,2.357720413,1.091389034,0.091389034,2.51,3,0.11,0,0,2.739386475,0,0.015356177,0.07092878
6/28/12 22:30,Dataset 1,6/28/12 22:30,2.79,0.064516,0.725039062,2.591272906,2.574746763,1.006418551,0.006418551,2.79,3,0.07,0,0,2.807907756,0,0,0
6/28/12 22:40,Dataset 1,6/28/12 22:40,3.03,0.039604,0.68910098,2.810547097,2.943983055,0.954675025,-0.045324975,3.03,3,0.03,2.73,2.73,2.892665327,0,0.654535108,0
6/28/12 22:50,Dataset 1,6/28/12 22:50,2.97,0.03367,0.366379429,2.864749898,2.91,0.984450137,-0.015549863,2.97,3,0.03,0,0,2.923816906,0,0,0
6/28/12 23:00,Dataset 1,6/28/12 23:00,2.89,0.048443,0.310683344,2.805520168,2.842722373,0.986913177,-0.013086823,2.89,3,0.05,0,0,2.85217908,0,0,0
6/28/12 23:10,Dataset 1,6/28/12 23:10,3.09,0.080906,0.335289428,3.014270365,2.989530108,1.008275634,0.008275634,3.09,3,0.09,8.19,8.19,3.115571709,10.92,7.540742621,10.27884809
6/28/12 23:20,Dataset 1,6/28/12 23:20,2.89,0.083045,0.356082041,2.941541298,2.84586058,1.033621014,0.033621014,2.89,3,0.09,0,0,2.98716473,0,0,0
6/28/12 23:30,Dataset 1,6/28/12 23:30,2.72,0.113971,0.367526179,2.661974179,2.656467288,1.002073013,0.002073013,2.72,3,0.11,0,0,2.725638596,0,0.266173622,0.272282035
6/28/12 23:40,Dataset 1,6/28/12 23:40,2.7,0.048148,0.508678076,2.501941854,2.676916621,0.934635705,-0.065364295,2.7,3,0.05,0,0,2.523516404,0,0,0
6/28/12 23:50,Dataset 1,6/28/12 23:50,2.43,0.090535,0.377730976,2.340066773,2.328973208,1.004763286,0.004763286,2.43,2,0.09,0,0,2.441574784,0,0,0
6/29/12 0:00,Dataset 1,6/29/12 0:00,1.93,0.046632,0.058387989,1.927229615,1.888093695,1.020727742,0.020727742,1.93,2,0.05,0,0,1.970004543,0,0,0
6/29/12 0:10,Dataset 1,6/29/12 0:10,1.8,0.144444,-0.090613705,1.826664986,1.728046133,1.057069572,0.057069572,1.8,2,0.15,0,0,1.902725229,0,0,4.10E-05
6/29/12 0:20,Dataset 1,6/29/12 0:20,1.49,0.053691,-0.302868936,1.637164056,1.501206736,1.090565355,0.090565355,1.49,1,0.05,0,0,1.624942378,0,0,0
6/29/12 0:30,Dataset 1,6/29/12 0:30,1.33,0.075188,-0.530520499,1.434924234,1.325657931,1.082424206,0.082424206,1.33,1,0.07,0,0,1.439624194,0,0,0
6/29/12 0:40,Dataset 1,6/29/12 0:40,0.97,0.123711,-0.693441666,1.066391648,0.922379609,1.156130988,0.156130988,0.97,1,0.13,0,0,1.121447058,0,0,0
6/29/12 0:50,Dataset 1,6/29/12 0:50,0.92,0.054348,-0.768137213,1.121376572,0.937587832,1.196022958,0.196022958,0.92,1,0.05,0,0,1.100341121,0,0,0
6/29/12 1:00,Dataset 1,6/29/12 1:00,0.96,0.072917,-0.802086394,1.150044397,0.972404987,1.182680479,0.182680479,0.96,1,0.07,0,0,1.13537326,0,0,0
6/29/12 1:50,Dataset 1,6/29/12 1:50,2.02,0.069307,-0.227651563,2.028476989,1.912640431,1.060563688,0.060563688,2.02,2,0.07,0,0,2.14233865,0,4.00E-08,0
6/29/12 2:00,Dataset 1,6/29/12 2:00,2.21,0.045249,-0.183566533,2.148876109,2.11,1.018424696,0.018424696,2.21,2,0.05,0,0,2.250718578,0,0,0
6/29/12 2:10,Dataset 1,6/29/12 2:10,2.47,0.05668,-0.152112006,2.463737143,2.381430167,1.034561994,0.034561994,2.47,2,0.05,0,0,2.555368126,0,0,0
6/29/12 2:20,Dataset 1,6/29/12 2:20,2.73,0.040293,-0.031273144,2.755950983,2.661430437,1.035514941,0.035514941,2.73,3,0.05,0,0,2.826955789,0,0,0
6/29/12 2:30,Dataset 1,6/29/12 2:30,2.72,0.051471,-0.053141071,2.777182107,2.7042779,1.026958844,0.026958844,2.72,3,0.05,0,0,2.793328057,0,0,0
6/29/12 2:40,Dataset 1,6/29/12 2:40,3,0.05,-0.064668261,2.991855052,2.898520953,1.032200595,0.032200595,3,3,0.05,0,0,3.096601785,9.1,0,7.485434325
6/29/12 11:00,Dataset 1,6/29/12 11:00,9.24,0.152597,0.120883865,8.844846765,8.83,1.0016814,0.0016814,9.24,9,0.15,1347.44,1347.44,9.25553614,1355.06,1336.147006,1342.850246
6/29/12 14:50,Dataset 1,6/29/12 14:50,8.93,0.162374,0.079557267,9.118851235,9.028494395,1.010007963,0.010007963,8.93,9,0.17,1230.31,1230.31,9.019371111,1263.62,1234.891734,1263.019923
6/29/12 15:10,Dataset 1,6/29/12 15:10,8.5,0.176471,0.11755071,8.90540412,8.943986215,0.995686253,-0.004313747,8.5,9,0.17,1072.5,1072.5,8.46333315,1057.82,1099.258804,1086.041734
6/29/12 15:50,Dataset 1,6/29/12 15:50,6.57,0.21309,0.13969179,6.726495608,6.722443883,1.000602716,0.000602716,6.57,7,0.21,490.82,490.82,6.573959845,490.82,537.6421225,537.7291705
6/29/12 16:00,Dataset 1,6/29/12 16:00,7.03,0.207681,0.126308766,6.944773291,7.028050688,0.988150712,-0.011849288,7.03,7,0.21,597.03,597.03,6.946699505,576.7,649.8499501,628.1009723
6/29/12 16:20,Dataset 1,6/29/12 16:20,5.78,0.288927,-0.004232637,6.051407197,5.998559778,1.008810018,0.008810018,5.78,6,0.29,326.36,326.36,5.830921903,334.46,390.2979987,400.2648395
6/29/12 16:30,Dataset 1,6/29/12 16:30,7.57,0.175694,0.184987368,7.616146485,7.605591403,1.001387806,0.001387806,7.57,8,0.17,759.57,759.57,7.580505688,762.58,799.4813519,802.5505102
6/29/12 16:40,Dataset 1,6/29/12 16:40,6.27,0.15311,0.172797076,6.630395495,6.501213315,1.019870472,0.019870472,6.27,6,0.15,423.02,423.02,6.394587861,450.14,438.3084016,466.718816
6/29/12 16:50,Dataset 1,6/29/12 16:50,6.69,0.179372,0.03045582,7.424717424,7.197719449,1.031537486,0.031537486,6.69,7,0.17,517.94,517.94,6.900985779,565.4,549.6305739,600.2225723
6/29/12 17:40,Dataset 1,6/29/12 17:40,10.47,0.144222,0.205681025,10.27801777,10.20499866,1.00715523,0.00715523,10.47,10,0.15,1762.49,1762.49,10.54491526,1781.18,1693.169903,1709.610041
6/29/12 22:10,Dataset 1,6/29/12 22:10,14.39,0.09868,0.277948488,13.921444,14.09198406,0.98789808,-0.01210192,14.39,14,0.09,2000,2000,14.21585338,2000,2000,2000
6/29/12 22:20,Dataset 1,6/29/12 22:20,14.44,0.102493,0.344734803,14.05903848,14.20224374,0.989916715,-0.010083285,14.44,14,0.11,2000,2000,14.29439737,2000,1999.822878,1999.766488
6/29/12 22:30,Dataset 1,6/29/12 22:30,13.79,0.102248,0.361408294,13.62400735,13.71244346,0.993550667,-0.006449333,13.79,14,0.11,1999.79,1999.79,13.7010637,1999.7,1999.319156,1999.165625
6/29/12 22:40,Dataset 1,6/29/12 22:40,13.32,0.090841,0.238149187,13.18187415,13.31659854,0.989882973,-0.010117027,13.32,13,0.09,1999.32,1999.32,13.1852412,1999.19,2000,2000
6/29/12 22:50,Dataset 1,6/29/12 22:50,12.54,0.11563,0.298123028,11.86842228,11.91549356,0.996049574,-0.003950426,12.54,13,0.11,1993.94,1993.94,12.49046166,1993.39,1978.777754,1977.656591
6/29/12 23:00,Dataset 1,6/29/12 23:00,12.57,0.115354,0.346576051,11.97416384,11.97549431,0.999888901,-0.000111099,12.57,13,0.11,1994.27,1994.27,12.56860348,1994.27,1979.739383,1979.723623
6/29/12 23:10,Dataset 1,6/29/12 23:10,12.59,0.101668,0.26348172,12.01133532,12.08273364,0.994090881,-0.005909119,12.59,13,0.11,1994.49,1994.49,12.51560419,1993.72,1993.09484,1992.229473
6/29/12 23:20,Dataset 1,6/29/12 23:20,12.14,0.111203,0.252335147,11.70070158,11.82549241,0.989447304,-0.010552696,12.14,12,0.11,1989.54,1989.54,12.01189026,1988.11,1975.525218,1972.979246
6/29/12 23:30,Dataset 1,6/29/12 23:30,11.53,0.117086,0.260636926,11.09315717,11.07569679,1.001576459,0.001576459,11.53,12,0.11,1948.52,1948.52,11.54817657,1950.2,1919.712236,1921.549372
6/29/12 23:40,Dataset 1,6/29/12 23:40,11.26,0.135879,0.219490575,10.61943259,10.47416861,1.013868784,0.013868784,11.26,11,0.13,1925.84,1925.84,11.41616251,1939.28,1861.81985,1876.704208
6/29/12 23:50,Dataset 1,6/29/12 23:50,11.71,0.170794,0.19936015,11.681995,11.73967995,0.995086327,-0.004913673,11.71,12,0.17,1963.64,1963.64,11.65246089,1958.6,1847.551455,1840.983562
6/30/12 0:00,Dataset 1,6/30/12 0:00,11.05,0.144796,0.154982066,10.98472679,10.98257454,1.000195969,0.000195969,11.05,11,0.15,1908.2,1908.2,11.05216546,1908.2,1828.035152,1828.030122
6/30/12 0:10,Dataset 1,6/30/12 0:10,12.52,0.115815,0.273747045,11.7805354,11.6985044,1.007012093,0.007012093,12.52,13,0.11,1993.72,1993.72,12.6077914,1994.71,1978.127274,1980.127502
6/30/12 0:20,Dataset 1,6/30/12 0:20,11.76,0.128401,0.185799008,11.27358399,11.23850302,1.003121499,0.003121499,11.76,12,0.13,1967.84,1967.84,11.79670883,1971.2,1923.047903,1927.031225
6/30/12 0:30,Dataset 1,6/30/12 0:30,11.88,0.161616,0.218580027,11.26108896,11.09257658,1.015191456,0.015191456,11.88,12,0.17,1977.92,1977.92,12.0604745,1988.66,1881.726089,1898.177586
6/30/12 0:40,Dataset 1,6/30/12 0:40,12.98,0.1302,0.251769774,12.24612465,12.20823431,1.003103671,0.003103671,12.98,13,0.13,1998.78,1998.78,13.02028565,1999.02,1975.507785,1976.467388
6/30/12 0:50,Dataset 1,6/30/12 0:50,11.98,0.122705,0.266467529,11.51648993,11.41091948,1.009251703,0.009251703,11.98,12,0.13,1986.32,1986.32,12.09083541,1988.99,1954.094383,1958.555311
6/30/12 1:00,Dataset 1,6/30/12 1:00,12.76,0.100313,0.298111433,11.98277104,12.06531846,0.993158289,-0.006841711,12.76,13,0.11,1996.36,1996.36,12.67269977,1995.37,1996.140167,1995.130559
6/30/12 1:10,Dataset 1,6/30/12 1:10,11.35,0.132159,0.168176682,11.38099809,11.40548681,0.9978529,-0.0021471,11.35,11,0.13,1933.4,1933.4,11.32563042,1931.72,1876.654753,1874.755231
6/30/12 1:20,Dataset 1,6/30/12 1:20,11.01,0.133515,0.113479891,11.60216402,11.5132991,1.007718459,0.007718459,11.01,11,0.13,1904.84,1904.84,11.09498023,1911.56,1844.471184,1851.10988
6/30/12 1:30,Dataset 1,6/30/12 1:30,9.53,0.164743,0.095192675,10.07606229,10.00671896,1.006929676,0.006929676,9.53,10,0.17,1457.93,1457.93,9.596039816,1484.6,1420.35518,1441.923058
6/30/12 1:40,Dataset 1,6/30/12 1:40,9.41,0.177471,0.095828267,10.15132116,10.00671896,1.01445051,0.01445051,9.41,9,0.17,1412.21,1412.21,9.545979301,1465.55,1376.406962,1417.649404
6/30/12 1:50,Dataset 1,6/30/12 1:50,10.39,0.149182,0.156039614,10.90557603,10.72355785,1.016973675,0.016973675,10.39,10,0.15,1741.13,1741.13,10.56635649,1789.19,1667.281411,1709.267943
6/30/12 2:00,Dataset 1,6/30/12 2:00,9.58,0.169102,0.054153061,10.42512596,10.30110467,1.012039611,0.012039611,9.58,10,0.17,1476.98,1476.98,9.695339469,1522.7,1432.308868,1468.649265
6/30/12 2:10,Dataset 1,6/30/12 2:10,10.26,0.164717,0.059199644,11.15309231,10.97915881,1.015842152,0.015842152,10.26,10,0.17,1706.42,1706.42,10.42254048,1749.14,1617.228514,1651.514412
6/30/12 2:20,Dataset 1,6/30/12 2:20,9.87,0.151976,0.049620835,10.56316093,10.37982501,1.017662718,0.017662718,9.87,10,0.15,1587.47,1587.47,10.04433103,1647.68,1536.924812,1586.834486
6/30/12 2:30,Dataset 1,6/30/12 2:30,9.54,0.150943,0.057464338,10.58466875,10.42837558,1.014987298,0.014987298,9.54,10,0.15,1461.74,1461.74,9.682978825,1515.08,1432.854266,1477.180658
6/30/12 2:40,Dataset 1,6/30/12 2:40,9.47,0.141499,0.022474565,10.1236879,9.927923338,1.019718581,0.019718581,9.47,9,0.15,1435.07,1435.07,9.656734962,1507.46,1416.02301,1478.628463
6/30/12 2:50,Dataset 1,6/30/12 2:50,8.73,0.147766,0.060920702,9.240782182,9.128356442,1.012316099,0.012316099,8.73,9,0.15,1156.91,1156.91,8.837519543,1197.28,1169.713838,1206.287832
6/30/12 3:00,Dataset 1,6/30/12 3:00,8.48,0.161557,0.035635047,9.227471991,9.116686548,1.012151942,0.012151942,8.48,8,0.17,1065.16,1065.16,8.583048465,1101.86,1088.942813,1122.287271
6/30/12 3:10,Dataset 1,6/30/12 3:10,8.89,0.148481,0.037104781,9.307365484,9.173991896,1.014538228,0.014538228,8.89,9,0.15,1215.63,1215.63,9.019244849,1263.62,1222.597282,1264.935297
6/30/12 3:20,Dataset 1,6/30/12 3:20,9.34,0.168094,0.066772819,10.24374788,10.05793025,1.018474739,0.018474739,9.34,9,0.17,1385.54,1385.54,9.512554058,1450.31,1360.721385,1411.818784
6/30/12 3:30,Dataset 1,6/30/12 3:30,9.07,0.159868,0.025112892,10.09944348,9.924164641,1.017661823,0.017661823,9.07,9,0.15,1282.67,1282.67,9.230192736,1343.63,1279.497103,1330.328403
